source_university,yop_kodu,year,il,tercih_sayisi
izu,203210194,2024,SİNOP,2
izu,203210194,2024,ŞANLIURFA,1
izu,203210194,2024,TEKİRDAĞ,1
izu,203210194,2024,TOKAT,1
izu,203210194,2024,TRABZON,4
izu,203210194,2024,UŞAK,1
izu,203210194,2024,VAN,2
izu,203210194,2024,YALOVA,2
izu,203210194,2024,YOZGAT,1
izu,203210228,2022,İSTANBUL,93
izu,203210228,2022,TEKİRDAĞ,2
izu,203210228,2023,BURSA,2
izu,203210228,2023,ÇANAKKALE,2
izu,203210228,2023,EDİRNE,2
izu,203210228,2023,ESKİŞEHİR,4
izu,203210228,2023,İSTANBUL,57
izu,203210228,2024,İSTANBUL,30
izu,203210228,2024,KAYSERİ,3
izu,203210237,2022,ADANA,1
izu,203210237,2022,AĞRI,1
izu,203210237,2022,AKSARAY,4
izu,203210237,2022,AMASYA,3
izu,203210237,2022,ANKARA,3
izu,203210237,2022,ANTALYA,4
izu,203210237,2022,ARTVİN,3
izu,203210237,2022,AYDIN,1
izu,203210237,2022,BALIKESİR,6
izu,203210237,2022,BARTIN,1
izu,203210237,2022,BAYBURT,2
izu,203210237,2022,BİLECİK,1
izu,203210237,2022,BOLU,5
izu,203210237,2022,BURSA,2
izu,203210237,2022,ÇANAKKALE,4
izu,203210237,2022,DENİZLİ,2
izu,203210237,2022,DÜZCE,6
izu,203210237,2022,EDİRNE,7
izu,203210237,2022,ERZİNCAN,1
izu,203210237,2022,ERZURUM,1
izu,203210237,2022,ESKİŞEHİR,2
izu,203210237,2022,GİRESUN,1
izu,203210237,2022,HAKKARİ,1
izu,203210237,2022,İSTANBUL,315
izu,203210237,2022,İZMİR,3
izu,203210237,2022,KARS,2
izu,203210237,2022,KASTAMONU,3
izu,203210237,2022,KAYSERİ,2
izu,203210237,2022,KIRŞEHİR,2
izu,203210237,2022,KOCAELİ,4
izu,203210237,2022,KONYA,1
izu,203210237,2022,KÜTAHYA,1
izu,203210237,2022,MALATYA,1
izu,203210237,2022,MERSİN,1
izu,203210237,2022,MUĞLA,3
izu,203210237,2022,MUŞ,1
izu,203210237,2022,NEVŞEHİR,5
izu,203210237,2022,NİĞDE,3
izu,203210237,2022,ORDU,2
izu,203210237,2022,RİZE,3
izu,203210237,2022,SAKARYA,7
izu,203210237,2022,SİNOP,3
izu,203210237,2022,SİVAS,1
izu,203210237,2022,TEKİRDAĞ,2
izu,203210237,2022,TOKAT,2
izu,203210237,2022,TRABZON,4
izu,203210237,2022,UŞAK,1
izu,203210237,2022,VAN,1
izu,203210237,2022,YOZGAT,1
izu,203210237,2022,ZONGULDAK,3
izu,203210237,2022,AFYONKARAHİSAR,2
izu,203210237,2023,AĞRI,1
izu,203210237,2023,AKSARAY,1
izu,203210237,2023,AMASYA,1
izu,203210237,2023,ANKARA,2
izu,203210237,2023,ANTALYA,3
izu,203210237,2023,ARTVİN,2
izu,203210237,2023,BALIKESİR,3
izu,203210237,2023,BARTIN,7
izu,203210237,2023,BAYBURT,3
izu,203210237,2023,BİLECİK,1
izu,203210237,2023,BOLU,2
izu,203210237,2023,BURSA,1
izu,203210237,2023,ÇANAKKALE,1
izu,203210237,2023,ÇORUM,1
izu,203210237,2023,DİYARBAKIR,2
izu,203210237,2023,DÜZCE,6
izu,203210237,2023,EDİRNE,3
izu,203210237,2023,ERZİNCAN,1
izu,203210237,2023,ERZURUM,2
izu,203210237,2023,ESKİŞEHİR,1
izu,203210237,2023,İSTANBUL,165
izu,203210237,2023,İZMİR,1
izu,203210237,2023,KAHRAMANMARAŞ,1
izu,203210237,2023,KARS,1
izu,203210237,2023,KASTAMONU,1
izu,203210237,2023,KIRIKKALE,1
izu,203210237,2023,KIRKLARELİ,1
izu,203210237,2023,KIRŞEHİR,1
izu,203210237,2023,KİLİS,1
izu,203210237,2023,KKTC-GAZİMAĞUSA,1
izu,203210237,2023,KKTC-GİRNE,4
izu,203210237,2023,KKTC-LEFKOŞA,1
izu,203210237,2023,KOCAELİ,4
izu,203210237,2023,KONYA,1
izu,203210237,2023,MANİSA,2
izu,203210237,2023,MUĞLA,1
izu,203210237,2023,MUŞ,1
izu,203210237,2023,RİZE,1
izu,203210237,2023,SAKARYA,6
izu,203210237,2023,SAMSUN,1
izu,203210237,2023,SİNOP,1
izu,203210237,2023,TRABZON,1
izu,203210237,2023,UŞAK,1
izu,203210237,2023,YALOVA,2
izu,203210237,2023,YOZGAT,1
izu,203210237,2023,ZONGULDAK,3
izu,203210237,2023,AFYONKARAHİSAR,1
izu,203210237,2024,AĞRI,1
izu,203210237,2024,AMASYA,1
izu,203210237,2024,ANKARA,5
izu,203210237,2024,ARTVİN,2
izu,203210237,2024,BALIKESİR,3
izu,203210237,2024,BAYBURT,1
izu,203210237,2024,BOLU,3
izu,203210237,2024,BURSA,5
izu,203210237,2024,ÇANAKKALE,6
izu,203210237,2024,DÜZCE,1
izu,203210237,2024,EDİRNE,3
izu,203210237,2024,ERZİNCAN,1
izu,203210237,2024,ESKİŞEHİR,3
izu,203210237,2024,HAKKARİ,1
izu,203210237,2024,İSTANBUL,152
izu,203210237,2024,KARS,1
izu,203210237,2024,KASTAMONU,1
izu,203210237,2024,KIRKLARELİ,1
izu,203210237,2024,KİLİS,1
izu,203210237,2024,KOCAELİ,6
izu,203210237,2024,MUŞ,1
izu,203210237,2024,NİĞDE,1
izu,203210237,2024,SAKARYA,12
izu,203210237,2024,SAMSUN,2
izu,203210237,2024,SİİRT,1
izu,203210237,2024,TEKİRDAĞ,1
izu,203210237,2024,TRABZON,1
izu,203210237,2024,YALOVA,1
izu,203210237,2024,ZONGULDAK,1
izu,203210264,2022,ANKARA,1
izu,203210264,2022,BALIKESİR,1
izu,203210264,2022,BOLU,1
izu,203210264,2022,BURSA,2
izu,203210264,2022,EDİRNE,1
izu,203210264,2022,İSTANBUL,65
izu,203210264,2022,KOCAELİ,5
izu,203210264,2022,SAKARYA,4
izu,203210264,2022,TRABZON,2
izu,203210264,2022,YALOVA,1
izu,203210264,2023,ANKARA,2
izu,203210264,2023,ANTALYA,2
izu,203210264,2023,BURSA,1
izu,203210264,2023,ÇANAKKALE,1
izu,203210264,2023,ESKİŞEHİR,5
izu,203210264,2023,İSTANBUL,30
izu,203210264,2023,İZMİR,4
izu,203210264,2023,KOCAELİ,3
izu,203210264,2023,KÜTAHYA,1
izu,203210264,2023,RİZE,1
izu,203210264,2023,TRABZON,1
izu,203210264,2023,ZONGULDAK,2
izu,203210264,2023,AFYONKARAHİSAR,1
izu,203210264,2024,ANKARA,12
izu,203210264,2024,ANTALYA,2
izu,203210264,2024,BURSA,7
izu,203210264,2024,DENİZLİ,1
izu,203210264,2024,ESKİŞEHİR,2
izu,203210264,2024,İSTANBUL,95
izu,203210264,2024,İZMİR,3
izu,203210264,2024,KAYSERİ,1
izu,203210264,2024,KOCAELİ,5
izu,203210264,2024,SAKARYA,5
izu,203210264,2024,SAMSUN,1
izu,203210273,2022,BALIKESİR,2
izu,203210273,2022,BOLU,1
izu,203210273,2022,BURSA,3
izu,203210273,2022,DENİZLİ,1
izu,203210273,2022,ISPARTA,1
izu,203210273,2022,İSTANBUL,66
izu,203210273,2022,KONYA,1
izu,203210273,2022,MANİSA,1
izu,203210273,2022,MUĞLA,1
izu,203210273,2022,SAKARYA,6
izu,203210273,2022,YALOVA,2
izu,203210273,2023,İSTANBUL,60
izu,203210273,2023,TRABZON,1
izu,203210273,2024,BURSA,1
izu,203210273,2024,ÇANAKKALE,1
izu,203210273,2024,EDİRNE,2
izu,203210273,2024,İSTANBUL,95
izu,203210273,2024,KOCAELİ,3
izu,203210273,2024,KONYA,3
izu,203210273,2024,SAKARYA,1
izu,203210273,2024,TEKİRDAĞ,1
izu,203210273,2024,TRABZON,2
izu,203210307,2022,BURSA,3
izu,203210307,2022,ÇANAKKALE,1
izu,203210307,2022,ELAZIĞ,1
izu,203210307,2022,ERZURUM,1
izu,203210307,2022,İSTANBUL,50
izu,203210307,2022,KONYA,2
izu,203210307,2022,MALATYA,1
izu,203210307,2022,MANİSA,1
izu,203210307,2022,NEVŞEHİR,1
izu,203210307,2022,NİĞDE,1
izu,203210307,2022,RİZE,1
izu,203210307,2022,SAKARYA,1
izu,203210307,2022,TOKAT,1
izu,203210307,2022,TRABZON,1
izu,203210307,2023,ANKARA,8
izu,203210307,2023,BURSA,3
izu,203210307,2023,ISPARTA,1
izu,203210307,2023,İSTANBUL,84
izu,203210307,2023,KOCAELİ,1
izu,203210307,2023,SAKARYA,2
izu,203210307,2024,ANKARA,6
izu,203210307,2024,BURSA,1
izu,203210307,2024,ESKİŞEHİR,3
izu,203210307,2024,İSTANBUL,75
izu,203210307,2024,İZMİR,2
izu,203210307,2024,KOCAELİ,3
izu,203210307,2024,MUĞLA,1
izu,203210307,2024,SAKARYA,2
izu,203210307,2024,SİVAS,1
izu,203210307,2024,TEKİRDAĞ,1
izu,203210307,2024,YALOVA,1
izu,203210325,2022,ANKARA,18
izu,203210325,2022,ANTALYA,2
izu,203210325,2022,BALIKESİR,2
izu,203210325,2022,BOLU,1
izu,203210325,2022,BURSA,10
izu,203210325,2022,ÇANAKKALE,1
izu,203210325,2022,DENİZLİ,2
izu,203210325,2022,ELAZIĞ,1
izu,203210325,2022,ERZURUM,2
izu,203210325,2022,ESKİŞEHİR,12
izu,203210325,2022,GAZİANTEP,1
izu,203210325,2022,İSTANBUL,325
izu,203210325,2022,İZMİR,5
izu,203210325,2022,KAYSERİ,1
izu,203210325,2022,KKTC-GAZİMAĞUSA,1
izu,203210325,2022,KOCAELİ,3
izu,203210325,2022,KONYA,7
izu,203210325,2022,MERSİN,3
izu,203210325,2022,SAMSUN,1
izu,203210325,2022,TRABZON,1
izu,203210325,2022,UŞAK,2
izu,203210325,2022,ZONGULDAK,2
izu,203210325,2023,ADANA,1
izu,203210325,2023,ANKARA,5
izu,203210325,2023,BALIKESİR,1
izu,203210325,2023,BARTIN,2
izu,203210325,2023,BOLU,1
izu,203210325,2023,BURSA,1
izu,203210325,2023,ÇANAKKALE,2
izu,203210325,2023,ÇANKIRI,2
izu,203210325,2023,DENİZLİ,5
izu,203210325,2023,DÜZCE,2
izu,203210325,2023,ERZURUM,1
izu,203210325,2023,ESKİŞEHİR,1
izu,203210325,2023,GÜMÜŞHANE,2
izu,203210325,2023,İSTANBUL,348
izu,203210325,2023,İZMİR,6
izu,203210325,2023,KASTAMONU,2
izu,203210325,2023,KONYA,6
izu,203210325,2023,MALATYA,4
izu,203210325,2023,MANİSA,1
izu,203210325,2023,MARDİN,1
izu,203210325,2023,MERSİN,7
izu,203210325,2023,SAKARYA,4
izu,203210325,2023,SAMSUN,1
izu,203210325,2023,SİVAS,2
izu,203210325,2023,TEKİRDAĞ,1
izu,203210325,2023,UŞAK,1
izu,203210325,2023,VAN,1
izu,203210325,2023,ZONGULDAK,5
izu,203210325,2023,AFYONKARAHİSAR,2
izu,203210325,2024,ADANA,2
izu,203210325,2024,AFYONKARAHİSAR,2
izu,203210325,2024,ANKARA,2
izu,203210325,2024,AYDIN,1
izu,203210325,2024,BURSA,2
izu,203210325,2024,ÇANAKKALE,1
izu,203210325,2024,DÜZCE,1
izu,203210325,2024,ESKİŞEHİR,3
izu,203210325,2024,İSTANBUL,285
izu,203210325,2024,İZMİR,5
izu,203210325,2024,KIBRIS,1
izu,203210325,2024,KIRIKKALE,1
izu,203210325,2024,KIRKLARELİ,1
izu,203210325,2024,KONYA,4
izu,203210325,2024,MANİSA,1
izu,203210325,2024,MERSİN,1
izu,203210325,2024,MUĞLA,1
izu,203210325,2024,ORDU,1
izu,203210325,2024,SAKARYA,2
izu,203210325,2024,SAMSUN,1
izu,203210325,2024,TEKİRDAĞ,1
izu,203210325,2024,TRABZON,1
izu,203210325,2024,UŞAK,2
izu,203210325,2024,YALOVA,1
izu,203210325,2024,ZONGULDAK,1
izu,203210343,2022,ANKARA,2
izu,203210343,2022,DENİZLİ,3
izu,203210343,2022,İSTANBUL,65
izu,203210343,2022,İZMİR,2
izu,203210343,2022,KIRKLARELİ,1
izu,203210343,2022,AFYONKARAHİSAR,1
izu,203210343,2023,ANKARA,13
izu,203210343,2023,ANTALYA,1
izu,203210343,2023,BURSA,1
izu,203210343,2023,ÇANKIRI,1
izu,203210343,2023,ERZİNCAN,1
izu,203210343,2023,İSTANBUL,59
izu,203210343,2023,İZMİR,6
izu,203210343,2023,KIRIKKALE,1
izu,203210343,2023,KONYA,2
izu,203210343,2023,SİVAS,1
izu,203210343,2023,TRABZON,1
izu,203210343,2023,AFYONKARAHİSAR,1
izu,203210343,2024,ANKARA,1
izu,203210343,2024,ÇANKIRI,1
izu,203210343,2024,ELAZIĞ,1
izu,203210343,2024,ERZİNCAN,2
izu,203210343,2024,İSTANBUL,68
izu,203210343,2024,KONYA,1
izu,203210343,2024,MALATYA,1
izu,203210343,2024,RİZE,1
izu,203210343,2024,SAMSUN,1
izu,203210343,2024,SİVAS,1
izu,203210343,2024,TOKAT,1
izu,203210343,2024,YOZGAT,1
izu,203210352,2022,ANKARA,2
izu,203210352,2022,BOLU,1
izu,203210352,2022,BURSA,1
izu,203210352,2022,ÇANAKKALE,2
izu,203210352,2022,DÜZCE,1
izu,203210352,2022,ERZURUM,1
izu,203210352,2022,ESKİŞEHİR,3
izu,203210352,2022,İSTANBUL,308
izu,203210352,2022,İZMİR,4
izu,203210352,2022,KKTC-GAZİMAĞUSA,4
izu,203210352,2022,SAKARYA,1
izu,203210352,2022,TRABZON,4
izu,203210352,2022,YALOVA,1
izu,203210352,2023,ANKARA,1
izu,203210352,2023,AYDIN,3
izu,203210352,2023,BALIKESİR,3
izu,203210352,2023,BOLU,1
izu,203210352,2023,ÇANAKKALE,8
izu,203210352,2023,DÜZCE,5
izu,203210352,2023,EDİRNE,5
izu,203210352,2023,ERZURUM,1
izu,203210352,2023,İSTANBUL,241
izu,203210352,2023,KARABÜK,1
izu,203210352,2023,KIRKLARELİ,8
izu,203210352,2023,KONYA,1
izu,203210352,2023,KÜTAHYA,1
izu,203210352,2023,MALATYA,6
izu,203210352,2023,MANİSA,3
izu,203210352,2023,MUĞLA,1
izu,203210352,2023,RİZE,1
izu,203210352,2023,SAKARYA,1
izu,203210352,2023,TEKİRDAĞ,3
izu,203210352,2023,TRABZON,4
izu,203210352,2024,ADANA,1
izu,203210352,2024,AMASYA,1
izu,203210352,2024,ANKARA,2
izu,203210352,2024,BOLU,3
izu,203210352,2024,BURSA,2
izu,203210352,2024,ÇANKIRI,2
izu,203210352,2024,DÜZCE,1
izu,203210352,2024,EDİRNE,3
izu,203210352,2024,ERZİNCAN,1
izu,203210352,2024,ERZURUM,1
izu,203210352,2024,İSTANBUL,279
izu,203210352,2024,İZMİR,1
izu,203210352,2024,KASTAMONU,1
izu,203210352,2024,KIRIKKALE,1
izu,203210352,2024,KIRKLARELİ,8
izu,203210352,2024,KOCAELİ,4
izu,203210352,2024,KONYA,4
izu,203210352,2024,KÜTAHYA,3
izu,203210352,2024,MALATYA,4
izu,203210352,2024,NEVŞEHİR,2
izu,203210352,2024,SAKARYA,5
izu,203210352,2024,UŞAK,1
izu,203210352,2024,YALOVA,1
izu,203210388,2022,ANKARA,14
izu,203210388,2022,BALIKESİR,2
izu,203210388,2022,BARTIN,2
izu,203210388,2022,BOLU,1
izu,203210388,2022,BURSA,5
izu,203210388,2022,ÇANAKKALE,2
izu,203210388,2022,ÇANKIRI,1
izu,203210388,2022,ÇORUM,1
izu,203210388,2022,DENİZLİ,1
izu,203210388,2022,DÜZCE,1
izu,203210388,2022,EDİRNE,3
izu,203210388,2022,ERZİNCAN,1
izu,203210388,2022,ERZURUM,1
izu,203210388,2022,ESKİŞEHİR,2
izu,203210388,2022,GAZİANTEP,2
izu,203210388,2022,İSTANBUL,107
izu,203210388,2022,KIRKLARELİ,1
izu,203210388,2022,KOCAELİ,2
izu,203210388,2022,MANİSA,1
izu,203210388,2022,MUĞLA,1
izu,203210388,2022,ORDU,2
izu,203210388,2022,SAKARYA,4
izu,203210388,2022,SAMSUN,2
izu,203210388,2022,SİNOP,2
izu,203210388,2022,TEKİRDAĞ,1
izu,203210388,2022,TRABZON,3
izu,203210388,2022,ZONGULDAK,2
izu,203210388,2023,ANKARA,9
izu,203210388,2023,BALIKESİR,2
izu,203210388,2023,BOLU,2
izu,203210388,2023,BURSA,3
izu,203210388,2023,ÇANAKKALE,2
izu,203210388,2023,DENİZLİ,1
izu,203210388,2023,DÜZCE,1
izu,203210388,2023,EDİRNE,3
izu,203210388,2023,ESKİŞEHİR,1
izu,203210388,2023,GAZİANTEP,1
izu,203210388,2023,İSTANBUL,77
izu,203210388,2023,İZMİR,2
izu,203210388,2023,KAYSERİ,2
izu,203210388,2023,KIRKLARELİ,2
izu,203210388,2023,KOCAELİ,6
izu,203210388,2023,KONYA,1
izu,203210388,2023,MARDİN,1
izu,203210388,2023,MERSİN,1
izu,203210388,2023,NİĞDE,1
izu,203210388,2023,SAKARYA,4
izu,203210388,2023,SİNOP,4
izu,203210388,2023,TEKİRDAĞ,2
izu,203210388,2023,TRABZON,1
izu,203210388,2023,YALOVA,2
izu,203210388,2024,AĞRI,1
izu,203210388,2024,ANKARA,8
izu,203210388,2024,ÇANAKKALE,1
izu,203210388,2024,ERZİNCAN,1
izu,203210388,2024,ERZURUM,1
izu,203210388,2024,GİRESUN,1
izu,203210388,2024,İSTANBUL,145
izu,203210388,2024,İZMİR,2
izu,203210388,2024,KOCAELİ,1
izu,203210388,2024,KONYA,1
izu,203210388,2024,KÜTAHYA,1
izu,203210388,2024,MALATYA,1
izu,203210388,2024,MUĞLA,1
izu,203210388,2024,SAKARYA,1
izu,203210397,2022,ESKİŞEHİR,1
izu,203210397,2022,İSTANBUL,57
izu,203210397,2022,KONYA,5
izu,203210397,2022,SAKARYA,1
izu,203210397,2022,ZONGULDAK,3
izu,203210397,2023,ANKARA,2
izu,203210397,2023,BURSA,1
izu,203210397,2023,İSTANBUL,75
izu,203210397,2024,ANTALYA,1
izu,203210397,2024,ESKİŞEHİR,1
izu,203210397,2024,İSTANBUL,45
izu,203210397,2024,İZMİR,1
izu,203210397,2024,SAMSUN,1
izu,203210413,2022,ANTALYA,1
izu,203210413,2022,AYDIN,1
izu,203210413,2022,BALIKESİR,5
izu,203210413,2022,BARTIN,1
izu,203210413,2022,BOLU,2
izu,203210413,2022,BURSA,1
izu,203210413,2022,ÇANAKKALE,2
izu,203210413,2022,DENİZLİ,1
izu,203210413,2022,DÜZCE,5
izu,203210413,2022,EDİRNE,2
izu,203210413,2022,ERZURUM,1
izu,203210413,2022,ESKİŞEHİR,1
izu,203210413,2022,İSTANBUL,290
izu,203210413,2022,İZMİR,2
izu,203210413,2022,KIRIKKALE,1
izu,203210413,2022,KONYA,2
izu,203210413,2022,MANİSA,1
izu,203210413,2022,MUĞLA,1
izu,203210413,2022,SAKARYA,6
izu,203210413,2022,SİNOP,1
izu,203210413,2022,TEKİRDAĞ,2
izu,203210413,2022,YALOVA,6
izu,203210413,2023,AKSARAY,3
izu,203210413,2023,AYDIN,3
izu,203210413,2023,BOLU,6
izu,203210413,2023,ÇANAKKALE,4
izu,203210413,2023,DİYARBAKIR,5
izu,203210413,2023,EDİRNE,5
izu,203210413,2023,ERZURUM,3
izu,203210413,2023,ESKİŞEHİR,2
izu,203210413,2023,GİRESUN,1
izu,203210413,2023,ISPARTA,2
izu,203210413,2023,İSTANBUL,154
izu,203210413,2023,KARABÜK,1
izu,203210413,2023,KAYSERİ,1
izu,203210413,2023,KIRIKKALE,1
izu,203210413,2023,KIRKLARELİ,2
izu,203210413,2023,KKTC-GİRNE,1
izu,203210413,2023,KKTC-LEFKE,1
izu,203210413,2023,KONYA,8
izu,203210413,2023,KÜTAHYA,1
izu,203210413,2023,NEVŞEHİR,2
izu,203210413,2023,NİĞDE,4
izu,203210413,2023,RİZE,1
izu,203210413,2023,YALOVA,1
izu,203210413,2023,ZONGULDAK,1
izu,203210413,2023,AFYONKARAHİSAR,1
izu,203210413,2024,AFYONKARAHİSAR,1
izu,203210413,2024,ANTALYA,1
izu,203210413,2024,BALIKESİR,7
izu,203210413,2024,BARTIN,1
izu,203210413,2024,BİLECİK,1
izu,203210413,2024,BOLU,4
izu,203210413,2024,ÇANAKKALE,2
izu,203210413,2024,DÜZCE,3
izu,203210413,2024,EDİRNE,7
izu,203210413,2024,ERZURUM,4
izu,203210413,2024,ESKİŞEHİR,6
izu,203210413,2024,GİRESUN,2
izu,203210413,2024,IĞDIR,1
izu,203210413,2024,İSTANBUL,185
izu,203210413,2024,KARS,1
izu,203210413,2024,KIRKLARELİ,9
izu,203210413,2024,KOCAELİ,3
izu,203210413,2024,MANİSA,2
izu,203210413,2024,MUĞLA,1
izu,203210413,2024,NİĞDE,1
izu,203210413,2024,SAKARYA,1
izu,203210413,2024,TEKİRDAĞ,1
izu,203210413,2024,TRABZON,2
izu,203210413,2024,YALOVA,2
izu,203210413,2024,ZONGULDAK,6
izu,203210449,2022,ANKARA,5
izu,203210449,2022,BALIKESİR,3
izu,203210449,2022,BARTIN,1
izu,203210449,2022,BOLU,1
izu,203210449,2022,BURSA,2
izu,203210449,2022,ÇANAKKALE,1
izu,203210449,2022,DÜZCE,1
izu,203210449,2022,EDİRNE,4
izu,203210449,2022,ESKİŞEHİR,1
izu,203210449,2022,GİRESUN,1
izu,203210449,2022,ISPARTA,1
izu,203210449,2022,İSTANBUL,61
izu,203210449,2022,İZMİR,2
izu,203210449,2022,KOCAELİ,3
izu,203210449,2022,KÜTAHYA,1
izu,203210449,2022,ORDU,1
izu,203210449,2022,RİZE,1
izu,203210449,2022,SAKARYA,4
izu,203210449,2022,TRABZON,1
izu,203210449,2022,YOZGAT,1
izu,203210449,2022,AFYONKARAHİSAR,1
izu,203210449,2023,AYDIN,1
izu,203210449,2023,BURSA,1
izu,203210449,2023,ÇANAKKALE,2
izu,203210449,2023,EDİRNE,2
izu,203210449,2023,İSTANBUL,42
izu,203210449,2023,KOCAELİ,1
izu,203210449,2023,SAKARYA,1
izu,203210449,2024,ÇANAKKALE,1
izu,203210449,2024,ESKİŞEHİR,1
izu,203210449,2024,İSTANBUL,74
izu,203210458,2022,BURSA,3
izu,203210458,2022,ÇANAKKALE,1
izu,203210458,2022,İSTANBUL,92
izu,203210458,2022,İZMİR,1
izu,203210458,2022,SAKARYA,1
izu,203210458,2022,YALOVA,1
izu,203210458,2023,ANKARA,3
izu,203210458,2023,BURSA,2
izu,203210458,2023,ESKİŞEHİR,4
izu,203210458,2023,İSTANBUL,47
izu,203210458,2023,SAMSUN,1
izu,203210458,2023,YOZGAT,3
izu,203210458,2024,ANKARA,4
izu,203210458,2024,BİTLİS,1
izu,203210458,2024,BOLU,2
izu,203210458,2024,BURSA,3
izu,203210458,2024,İSTANBUL,46
izu,203210458,2024,KOCAELİ,1
izu,203210458,2024,KONYA,2
izu,203210458,2024,ORDU,1
izu,203210458,2024,RİZE,1
izu,203210458,2024,YALOVA,3
izu,203210476,2022,ANKARA,10
izu,203210476,2022,BALIKESİR,6
izu,203210476,2022,BİLECİK,2
izu,203210476,2022,BOLU,8
izu,203210476,2022,BURSA,37
izu,203210476,2022,ÇANAKKALE,8
izu,203210476,2022,DÜZCE,9
izu,203210476,2022,EDİRNE,2
izu,203210476,2022,ERZİNCAN,1
izu,203210476,2022,ERZURUM,3
izu,203210476,2022,ESKİŞEHİR,12
izu,203210476,2022,GAZİANTEP,2
izu,203210476,2022,ISPARTA,3
izu,203210476,2022,İSTANBUL,341
izu,203210476,2022,İZMİR,4
izu,203210476,2022,KARAMAN,2
izu,203210476,2022,KASTAMONU,5
izu,203210476,2022,KAYSERİ,3
izu,203210476,2022,KIRIKKALE,1
izu,203210476,2022,KIRKLARELİ,6
izu,203210476,2022,KIRŞEHİR,1
izu,203210476,2022,KİLİS,2
izu,203210476,2022,KOCAELİ,15
izu,203210476,2022,KONYA,15
izu,203210476,2022,KÜTAHYA,1
izu,203210476,2022,MANİSA,2
izu,203210476,2022,MUĞLA,1
izu,203210476,2022,SAKARYA,24
izu,203210476,2022,SAMSUN,1
izu,203210476,2022,SİİRT,2
izu,203210476,2022,TEKİRDAĞ,13
izu,203210476,2022,YALOVA,14
izu,203210476,2022,ZONGULDAK,1
izu,203210476,2023,AKSARAY,2
izu,203210476,2023,ANKARA,10
izu,203210476,2023,ANTALYA,1
izu,203210476,2023,BALIKESİR,11
izu,203210476,2023,BARTIN,2
izu,203210476,2023,BATMAN,2
izu,203210476,2023,BİLECİK,9
izu,203210476,2023,BİTLİS,1
izu,203210476,2023,BOLU,19
izu,203210476,2023,BURSA,17
izu,203210476,2023,ÇANAKKALE,13
izu,203210476,2023,ÇANKIRI,6
izu,203210476,2023,DENİZLİ,2
izu,203210476,2023,DİYARBAKIR,1
izu,203210476,2023,DÜZCE,15
izu,203210476,2023,EDİRNE,8
izu,203210476,2023,ERZİNCAN,1
izu,203210476,2023,ERZURUM,14
izu,203210476,2023,ESKİŞEHİR,34
izu,203210476,2023,GAZİANTEP,1
izu,203210476,2023,GİRESUN,1
izu,203210476,2023,GÜMÜŞHANE,1
izu,203210476,2023,HAKKARİ,2
izu,203210476,2023,ISPARTA,3
izu,203210476,2023,İSTANBUL,432
izu,203210476,2023,İZMİR,2
izu,203210476,2023,KARABÜK,5
izu,203210476,2023,KASTAMONU,2
izu,203210476,2023,KAYSERİ,5
izu,203210476,2023,KIRIKKALE,5
izu,203210476,2023,KIRKLARELİ,17
izu,203210476,2023,KOCAELİ,18
izu,203210476,2023,KONYA,5
izu,203210476,2023,KÜTAHYA,5
izu,203210476,2023,MANİSA,3
izu,203210476,2023,MARDİN,1
izu,203210476,2023,MUĞLA,1
izu,203210476,2023,NEVŞEHİR,1
izu,203210476,2023,NİĞDE,2
izu,203210476,2023,ORDU,2
izu,203210476,2023,RİZE,1
izu,203210476,2023,SAKARYA,29
izu,203210476,2023,SAMSUN,2
izu,203210476,2023,SİNOP,2
izu,203210476,2023,SİVAS,1
izu,203210476,2023,ŞANLIURFA,1
izu,203210476,2023,ŞIRNAK,1
izu,203210476,2023,TEKİRDAĞ,21
izu,203210476,2023,TRABZON,4
izu,203210476,2023,UŞAK,2
izu,203210476,2023,VAN,1
izu,203210476,2023,YALOVA,21
izu,203210476,2023,ZONGULDAK,2
izu,203210476,2023,AFYONKARAHİSAR,5
izu,203210476,2024,ADANA,1
izu,203210476,2024,AFYONKARAHİSAR,1
izu,203210476,2024,ANKARA,10
izu,203210476,2024,ANTALYA,2
izu,203210476,2024,AYDIN,1
izu,203210476,2024,BALIKESİR,6
izu,203210476,2024,BİLECİK,2
izu,203210476,2024,BOLU,15
izu,203210476,2024,BURDUR,1
izu,203210476,2024,BURSA,18
izu,203210476,2024,ÇANAKKALE,4
izu,203210476,2024,DENİZLİ,2
izu,203210476,2024,DİYARBAKIR,1
izu,203210476,2024,DÜZCE,7
izu,203210476,2024,EDİRNE,3
izu,203210476,2024,ERZİNCAN,1
izu,203210476,2024,ERZURUM,2
izu,203210476,2024,ESKİŞEHİR,8
izu,203210476,2024,ISPARTA,2
izu,203210476,2024,İSTANBUL,316
izu,203210476,2024,İZMİR,4
izu,203210476,2024,KAHRAMANMARAŞ,1
izu,203210476,2024,KAYSERİ,1
izu,203210476,2024,KIRKLARELİ,4
izu,203210476,2024,KOCAELİ,17
izu,203210476,2024,KONYA,4
izu,203210476,2024,KÜTAHYA,1
izu,203210476,2024,MALATYA,1
izu,203210476,2024,MERSİN,3
izu,203210476,2024,MUĞLA,1
izu,203210476,2024,ORDU,1
izu,203210476,2024,RİZE,2
izu,203210476,2024,SAKARYA,27
izu,203210476,2024,SAMSUN,8
izu,203210476,2024,SİVAS,3
