source_university,yop_kodu,year,program,tercih_sayisi
mayis,202210336,2024,İç Mimarlık Ve Çevre Tasarımı,15
mayis,202210336,2024,İşletme,20
mayis,202210336,2024,Kültür Varlıklarını Koruma Ve Onarım,1
mayis,202210336,2024,Lojistik Yönetimi,1
mayis,202210336,2024,Maliye,17
mayis,202210336,2024,Matematik,1
mayis,202210336,2024,Okul Öncesi Öğretmenliği,24
mayis,202210336,2024,Psikoloji,85
mayis,202210336,2024,"Radyo, Televizyon Ve Sinema",1
mayis,202210336,2024,Rehberlik Ve Psikolojik Danışmanlık,396
mayis,202210336,2024,Sağlık Yönetimi,6
mayis,202210336,2024,Sınıf Öğretmenliği,63
mayis,202210336,2024,Siyaset Bilimi,1
mayis,202210336,2024,Siyaset Bilimi Ve Kamu Yönetimi,6
mayis,202210336,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,4
mayis,202210336,2024,Sosyal Bilgiler Öğretmenliği,13
mayis,202210336,2024,Sosyal Hizmet,8
mayis,202210336,2024,Sosyoloji,3
mayis,202210336,2024,Turizm İşletmeciliği,1
mayis,202210336,2024,Türk Dili Ve Edebiyatı,2
mayis,202210336,2024,Türkçe Öğretmenliği,22
mayis,202210336,2024,Uluslararası İlişkiler,20
mayis,202210336,2024,Uluslararası Ticaret Ve Finansman,5
mayis,202210336,2024,Uluslararası Ticaret Ve İşletmecilik,3
mayis,202210336,2024,Uluslararası Ticaret Ve Lojistik,3
mayis,202210336,2024,Yeni Medya Ve İletişim,4
mayis,202210336,2024,Yönetim Bilişim Sistemleri,30
mayis,202210336,2024,Yönetim Bilişim Sistemleri (yüksekokul),2
mayis,202210336,2024,Çocuk Gelişimi,34
mayis,202210336,2024,Çocuk Gelişimi (yüksekokul),1
mayis,202210336,2024,Özel Eğitim Öğretmenliği,2
mayis,202210338,2022,Bilgisayar Mühendisliği,5
mayis,202210338,2022,Hukuk,269
mayis,202210338,2022,İktisat,1
mayis,202210338,2022,İlahiyat,3
mayis,202210338,2022,İslami İlimler,2
mayis,202210338,2022,İşletme,5
mayis,202210338,2022,Psikoloji,14
mayis,202210338,2022,Rehberlik ve Psikolojik Danışmanlık,9
mayis,202210338,2022,Sınıf Öğretmenliği,2
mayis,202210338,2022,Siyaset Bilimi ve Uluslararası İlişkiler,1
mayis,202210338,2022,Türk Dili ve Edebiyatı,3
mayis,202210338,2022,Türkçe Öğretmenliği,3
mayis,202210338,2022,Yapay Zeka ve Veri Mühendisliği,1
mayis,202210338,2022,Yazılım Mühendisliği,1
mayis,202210338,2022,Yönetim Bilişim Sistemleri (Fakülte),1
mayis,202210338,2022,Yönetim Bilişim Sistemleri (Yüksekokul),1
mayis,202210338,2023,Eczacılık,1
mayis,202210338,2023,Felsefe,1
mayis,202210338,2023,Hemşirelik (Fakülte),1
mayis,202210338,2023,Hukuk,377
mayis,202210338,2023,İktisat,4
mayis,202210338,2023,Okul Öncesi Öğretmenliği,1
mayis,202210338,2023,Psikoloji,8
mayis,202210338,2023,Siyaset Bilimi ve Uluslararası İlişkiler,5
mayis,202210338,2023,Sosyoloji,1
mayis,202210338,2023,Yönetim Bilişim Sistemleri (Fakülte),5
mayis,202210338,2024,Ekonomi,1
mayis,202210338,2024,Halkla İlişkiler Ve Reklamcılık,1
mayis,202210338,2024,Hemşirelik,6
mayis,202210338,2024,Hukuk,711
mayis,202210338,2024,İktisat,5
mayis,202210338,2024,İlahiyat,5
mayis,202210338,2024,İslami İlimler,3
mayis,202210338,2024,İşletme,1
mayis,202210338,2024,Kamu Yönetimi,1
mayis,202210338,2024,Küresel Siyaset Ve Uluslararası İlişkiler,1
mayis,202210338,2024,Odyoloji,1
mayis,202210338,2024,Politika Ve Ekonomi,1
mayis,202210338,2024,Psikoloji,8
mayis,202210338,2024,Rehberlik Ve Psikolojik Danışmanlık,5
mayis,202210338,2024,Sınıf Öğretmenliği,1
mayis,202210338,2024,Siyaset Bilimi Ve Kamu Yönetimi,3
mayis,202210338,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,13
mayis,202210338,2024,Uluslararası İlişkiler,2
mayis,202210338,2024,Yönetim Bilişim Sistemleri,1
mayis,202210339,2022,Beslenme ve Diyetetik (Fakülte),4
mayis,202210339,2022,Bilgisayar Mühendisliği,5
mayis,202210339,2022,Dil ve Konuşma Terapisi (Fakülte),1
mayis,202210339,2022,Diş Hekimliği,3
mayis,202210339,2022,Eczacılık,2
mayis,202210339,2022,Ekonomi,2
mayis,202210339,2022,Ekonomi ve Finans,1
mayis,202210339,2022,Elektrik-Elektronik Mühendisliği,2
mayis,202210339,2022,Gastronomi ve Mutfak Sanatları (Fakülte),1
mayis,202210339,2022,Havacılık Yönetimi (Fakülte),1
mayis,202210339,2022,Hukuk,1429
mayis,202210339,2022,İç Mimarlık,1
mayis,202210339,2022,İç Mimarlık ve Çevre Tasarımı,13
mayis,202210339,2022,İktisat,15
mayis,202210339,2022,İlköğretim Matematik Öğretmenliği,19
mayis,202210339,2022,İşletme,40
mayis,202210339,2022,Kamu Yönetimi,1
mayis,202210339,2022,Kıbrıs,53
mayis,202210339,2022,Lojistik Yönetimi (Fakülte),1
mayis,202210339,2022,Makine Mühendisliği,1
mayis,202210339,2022,Mimarlık,6
mayis,202210339,2022,Okul Öncesi Öğretmenliği,2
mayis,202210339,2022,Özel Eğitim Öğretmenliği,22
mayis,202210339,2022,Psikoloji,91
mayis,202210339,2022,Rehberlik ve Psikolojik Danışmanlık,62
mayis,202210339,2022,Sınıf Öğretmenliği,36
mayis,202210339,2022,Siyaset Bilimi ve Kamu Yönetimi,12
mayis,202210339,2022,Siyaset Bilimi ve Uluslararası İlişkiler,18
mayis,202210339,2022,Türkçe Öğretmenliği,2
mayis,202210339,2022,Uçak Gövde ve Motor Bakımı (Fakülte),4
mayis,202210339,2022,Uçak Mühendisliği,1
mayis,202210339,2022,Uluslararası İlişkiler,5
mayis,202210339,2022,Veterinerlik,9
mayis,202210339,2022,Yapay Zeka ve Veri Mühendisliği,2
mayis,202210339,2022,Yazılım Mühendisliği,5
mayis,202210339,2022,Yönetim Bilişim Sistemleri (Fakülte),32
mayis,202210339,2023,Bilgisayar Mühendisliği,2
mayis,202210339,2023,Deniz Ulaştırma İşletme Mühendisliği (Fakülte),1
mayis,202210339,2023,Ekonomi,2
mayis,202210339,2023,Endüstri Mühendisliği,3
mayis,202210339,2023,Felsefe,2
mayis,202210339,2023,Hukuk,1563
mayis,202210339,2023,İç Mimarlık,2
mayis,202210339,2023,İç Mimarlık ve Çevre Tasarımı,7
mayis,202210339,2023,İktisat,18
mayis,202210339,2023,İlahiyat,12
mayis,202210339,2023,İlahiyat (M.T.O.K.),2
mayis,202210339,2023,İletişim,1
mayis,202210339,2023,İnşaat Mühendisliği,1
mayis,202210339,2023,İşletme,29
mayis,202210339,2023,Kamu Yönetimi,1
mayis,202210339,2023,Kıbrıs,53
mayis,202210339,2023,Maliye,1
mayis,202210339,2023,Ön Lisans,1
mayis,202210339,2023,Özel Eğitim Öğretmenliği,9
mayis,202210339,2023,Protohistorya ve Ön Asya Arkeolojisi,1
mayis,202210339,2023,Psikoloji,90
mayis,202210339,2023,Rehberlik ve Psikolojik Danışmanlık,44
mayis,202210339,2023,Sınıf Öğretmenliği,85
mayis,202210339,2023,Siyaset Bilimi ve Kamu Yönetimi,32
mayis,202210339,2023,Siyaset Bilimi ve Uluslararası İlişkiler,22
mayis,202210339,2023,Sosyoloji,1
mayis,202210339,2023,Tarih,8
mayis,202210339,2023,Türk Dili ve Edebiyatı,2
mayis,202210339,2023,Türk Dili ve Edebiyatı Öğretmenliği,2
mayis,202210339,2023,Türkçe Öğretmenliği,5
mayis,202210339,2023,Uluslararası İlişkiler,7
mayis,202210339,2023,Yazılım Mühendisliği,2
mayis,202210339,2023,Yeni Medya (Fakülte),1
mayis,202210339,2023,Yeni Medya ve İletişim,1
mayis,202210339,2023,Yönetim Bilişim Sistemleri (Fakülte),54
mayis,202210339,2023,Yönetim Bilişim Sistemleri (Yüksekokul),4
mayis,202210339,2024,Beslenme Ve Diyetetik,2
mayis,202210339,2024,Bilgisayar Mühendisliği,12
mayis,202210339,2024,Biyoloji,1
mayis,202210339,2024,Denizcilik İşletmeleri Yönetimi,5
mayis,202210339,2024,Dil Ve Konuşma Terapisi,2
mayis,202210339,2024,Ebelik,1
mayis,202210339,2024,Ekonomi,1
mayis,202210339,2024,Elektrik Mühendisliği,1
mayis,202210339,2024,Elektrik-elektronik Mühendisliği,7
mayis,202210339,2024,Elektrik-elektronik Mühendisliği (m.t.o.k),2
mayis,202210339,2024,Elektronik Ve Haberleşme Mühendisliği,1
mayis,202210339,2024,Fizyoterapi Ve Rehabilitasyon,1
mayis,202210339,2024,Gazetecilik,2
mayis,202210339,2024,Gemi İnşaatı Ve Gemi Makineleri Mühendisliği,1
mayis,202210339,2024,Gemi Makineleri İşletme Mühendisliği,1
mayis,202210339,2024,Halkla İlişkiler Ve Reklamcılık,7
mayis,202210339,2024,Harita Mühendisliği,2
mayis,202210339,2024,Havacılık Elektrik Ve Elektroniği,2
mayis,202210339,2024,Havacılık Yönetimi,5
mayis,202210339,2024,Havacılık Yönetimi (yüksekokul),1
mayis,202210339,2024,Hemşirelik,4
mayis,202210339,2024,Hukuk,2442
mayis,202210339,2024,İktisat,118
mayis,202210339,2024,İlahiyat,21
mayis,202210339,2024,İlahiyat (m.t.o.k),4
mayis,202210339,2024,İngilizce Mütercim Ve Tercümanlık,1
mayis,202210339,2024,İnşaat Mühendisliği,14
mayis,202210339,2024,İç Mimarlık,2
mayis,202210339,2024,İç Mimarlık Ve Çevre Tasarımı,14
mayis,202210339,2024,İşletme,138
mayis,202210339,2024,Jeofizik Mühendisliği,1
mayis,202210339,2024,Lojistik Yönetimi,9
mayis,202210339,2024,Makine Mühendisliği,11
mayis,202210339,2024,Maliye,10
mayis,202210339,2024,Mekatronik Mühendisliği,1
mayis,202210339,2024,Metalurji Ve Malzeme Mühendisliği,1
mayis,202210339,2024,Orman Mühendisliği,2
mayis,202210339,2024,Politika Ve Ekonomi,3
mayis,202210339,2024,Psikoloji,288
mayis,202210339,2024,Rehberlik Ve Psikolojik Danışmanlık,130
mayis,202210339,2024,Sağlık Yönetimi,1
mayis,202210339,2024,Sınıf Öğretmenliği,166
mayis,202210339,2024,Siyaset Bilimi Ve Kamu Yönetimi,50
mayis,202210339,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,102
mayis,202210339,2024,Sosyal Hizmet,3
mayis,202210339,2024,Sosyoloji,5
mayis,202210339,2024,Tarih,6
mayis,202210339,2024,Türk Dili Ve Edebiyatı,5
mayis,202210339,2024,Türk Dili Ve Edebiyatı Öğretmenliği,5
mayis,202210339,2024,Türkçe Öğretmenliği,3
mayis,202210339,2024,Uluslararası İlişkiler,32
mayis,202210339,2024,Uluslararası Ticaret,1
mayis,202210339,2024,Uluslararası Ticaret Ve Finansman,2
mayis,202210339,2024,Uluslararası Ticaret Ve İşletmecilik,2
mayis,202210339,2024,Uluslararası Ticaret Ve Lojistik,1
mayis,202210339,2024,Uçak Gövde Ve Motor Bakımı,2
mayis,202210339,2024,Uçak Mühendisliği,1
mayis,202210339,2024,Yapay Zeka Ve Makine Öğrenmesi,2
mayis,202210339,2024,Yapay Zeka Ve Veri Mühendisliği,6
mayis,202210339,2024,Yazılım Mühendisliği,1
mayis,202210339,2024,Yönetim Bilişim Sistemleri,127
mayis,202210339,2024,Çocuk Gelişimi,1
mayis,202210339,2024,Özel Eğitim Öğretmenliği,23
mayis,202210340,2022,Arapça Mütercim ve Tercümanlık (Fakülte),5
mayis,202210340,2022,Arapça Mütercim ve Tercümanlık (Yüksekokul),1
mayis,202210340,2022,Arapça Öğretmenliği,7
mayis,202210340,2022,Bilgisayar Mühendisliği,2
mayis,202210340,2022,Elektrik-Elektronik Mühendisliği,5
mayis,202210340,2022,Makine Mühendisliği,4
mayis,202210340,2023,Arapça Mütercim ve Tercümanlık (Fakülte),7
mayis,202210340,2023,Arapça Öğretmenliği,1
mayis,202210340,2023,Bilgisayar Mühendisliği,1
mayis,202210340,2023,Biyoloji,1
mayis,202210340,2023,Çeviribilimi,2
mayis,202210340,2023,Dilbilimi,2
mayis,202210340,2023,Ebelik (Fakülte),1
mayis,202210340,2023,Fransız Dili ve Edebiyatı,1
mayis,202210340,2023,Fransızca Mütercim ve Tercümanlık,2
mayis,202210340,2023,Gastronomi ve Mutfak Sanatları (Fakülte),2
mayis,202210340,2023,Hukuk,1
mayis,202210340,2023,İlahiyat,8
mayis,202210340,2023,İngiliz Dili ve Edebiyatı,2
mayis,202210340,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),12
mayis,202210340,2023,İngilizce Öğretmenliği,8
mayis,202210340,2023,İslami İlimler,3
mayis,202210340,2023,İşletme,1
mayis,202210340,2023,Jeoloji Mühendisliği,1
mayis,202210340,2023,Moleküler Biyoloji ve Genetik,4
mayis,202210340,2023,Okul Öncesi Öğretmenliği,1
mayis,202210340,2023,Tarih,1
mayis,202210340,2024,Almanca Mütercim Ve Tercümanlık,3
mayis,202210340,2024,Arap Dili Ve Edebiyatı,6
mayis,202210340,2024,Arapça Mütercim Ve Tercümanlık,33
mayis,202210340,2024,Arapça Öğretmenliği,18
mayis,202210340,2024,İlahiyat,3
mayis,202210340,2024,İlahiyat (m.t.o.k),2
mayis,202210340,2024,İngiliz Dili Ve Edebiyatı,2
mayis,202210340,2024,İngilizce Mütercim Ve Tercümanlık,5
mayis,202210340,2024,İngilizce Öğretmenliği,15
mayis,202210340,2024,İslami İlimler,1
mayis,202210340,2024,İspanyol Dili Ve Edebiyatı,1
mayis,202210340,2024,Rus Dili Ve Edebiyatı,1
mayis,202210340,2024,Rusça Mütercim Ve Tercümanlık,1
mayis,202210340,2024,Çeviribilimi,1
mayis,202210340,2024,Çin Dili Ve Edebiyatı,1
mayis,202210341,2022,Arap Dili ve Edebiyatı,13
mayis,202210341,2022,Arapça Mütercim ve Tercümanlık (Fakülte),47
mayis,202210341,2022,Arapça Mütercim ve Tercümanlık (Yüksekokul),9
mayis,202210341,2022,Arapça Öğretmenliği,24
mayis,202210341,2022,Fars Dili ve Edebiyatı,1
mayis,202210341,2022,İngiliz Dili ve Edebiyatı,4
mayis,202210341,2022,İngilizce Mütercim ve Tercümanlık (Fakülte),4
mayis,202210341,2022,İngilizce Öğretmenliği,1
mayis,202210341,2022,İslami İlimler,8
mayis,202210341,2022,Ön Lisans,14
mayis,202210341,2022,Tarih,1
mayis,202210341,2023,Arap Dili ve Edebiyatı,18
mayis,202210341,2023,Arapça Mütercim ve Tercümanlık (Fakülte),67
mayis,202210341,2023,Arapça Mütercim ve Tercümanlık (Yüksekokul),19
mayis,202210341,2023,Arapça Öğretmenliği,38
mayis,202210341,2023,Coğrafya (Açıköğretim),1
mayis,202210341,2023,Dilbilimi,1
mayis,202210341,2023,Egzersiz ve Spor Bilimleri (Açıköğretim),1
mayis,202210341,2023,Fars Dili ve Edebiyatı,1
mayis,202210341,2023,Fransızca Öğretmenliği,1
mayis,202210341,2023,Halkla İlişkiler ve Reklamcılık (Açıköğretim),1
mayis,202210341,2023,İlahiyat,2
mayis,202210341,2023,İlahiyat (M.T.O.K.),2
mayis,202210341,2023,İngiliz Dili ve Edebiyatı,5
mayis,202210341,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),7
mayis,202210341,2023,İngilizce Mütercim ve Tercümanlık (Yüksekokul),1
mayis,202210341,2023,İngilizce Öğretmenliği,1
mayis,202210341,2023,İslami İlimler,2
mayis,202210341,2023,Kamu Yönetimi,1
mayis,202210341,2023,Kore Dili ve Edebiyatı,2
mayis,202210341,2023,Ön Lisans,3
mayis,202210341,2023,Psikoloji,1
mayis,202210341,2023,Rusça Mütercim ve Tercümanlık (Yüksekokul),1
mayis,202210341,2023,Sosyal Hizmet (Fakülte),1
mayis,202210341,2023,Turizm İşletmeciliği (Fakülte),1
mayis,202210341,2023,Uluslararası Ticaret ve Lojistik (Açıköğretim),1
mayis,202210341,2023,Yabancı,1
mayis,202210341,2024,Alman Dili Ve Edebiyatı,5
mayis,202210341,2024,Almanca Mütercim Ve Tercümanlık,3
mayis,202210341,2024,Almanca Öğretmenliği,1
mayis,202210341,2024,Amerikan Kültürü Ve Edebiyatı,2
mayis,202210341,2024,Arap Dili Ve Edebiyatı,45
mayis,202210341,2024,Arapça Mütercim Ve Tercümanlık,250
mayis,202210341,2024,Arapça Öğretmenliği,115
mayis,202210341,2024,Bilgi Ve Belge Yönetimi,1
mayis,202210341,2024,Dilbilimi,1
mayis,202210341,2024,Fars Dili Ve Edebiyatı,7
mayis,202210341,2024,Fransız Dili Ve Edebiyatı,5
mayis,202210341,2024,Fransızca Mütercim Ve Tercümanlık,9
mayis,202210341,2024,Fransızca Öğretmenliği,3
mayis,202210341,2024,İlahiyat,14
mayis,202210341,2024,İlahiyat (m.t.o.k),3
mayis,202210341,2024,İngiliz Dili Ve Edebiyatı,21
mayis,202210341,2024,İngilizce Mütercim Ve Tercümanlık,51
mayis,202210341,2024,İngilizce Öğretmenliği,6
mayis,202210341,2024,İslami İlimler,8
mayis,202210341,2024,İspanyol Dili Ve Edebiyatı,5
mayis,202210341,2024,İspanyolca Mütercim Ve Tercümanlık,1
mayis,202210341,2024,İtalyan Dili Ve Edebiyatı,1
mayis,202210341,2024,İşletme,1
mayis,202210341,2024,Kore Dili Ve Edebiyatı,1
mayis,202210341,2024,Leh Dili Ve Edebiyatı,2
mayis,202210341,2024,Psikoloji,2
mayis,202210341,2024,Rus Dili Ve Edebiyatı,4
mayis,202210341,2024,Rusça Mütercim Ve Tercümanlık,1
mayis,202210341,2024,Siyaset Bilimi Ve Uluslararası İlişkiler,1
mayis,202210341,2024,Spor Yöneticiliği,1
mayis,202210341,2024,Turizm Rehberliği,5
mayis,202210341,2024,Urdu Dili Ve Edebiyatı,5
mayis,202210341,2024,Çin Dili Ve Edebiyatı,3
mayis,202210341,2024,Çince Mütercim Ve Tercümanlık,2
mayis,202210342,2022,Amerikan Kültürü ve Edebiyatı,1
mayis,202210342,2022,Arapça Mütercim ve Tercümanlık (Fakülte),1
mayis,202210342,2022,Çeviribilimi,4
mayis,202210342,2022,Dilbilimi,2
mayis,202210342,2022,Elektrik Mühendisliği,1
mayis,202210342,2022,İngiliz Dilbilimi,1
mayis,202210342,2022,İngiliz Dili ve Edebiyatı,5
mayis,202210342,2022,İngilizce Mütercim ve Tercümanlık (Fakülte),15
mayis,202210342,2022,İngilizce Öğretmenliği,9
mayis,202210342,2023,Alman Dili ve Edebiyatı,2
mayis,202210342,2023,Almanca Mütercim ve Tercümanlık (Fakülte),2
mayis,202210342,2023,Arapça Mütercim ve Tercümanlık (Fakülte),1
mayis,202210342,2023,Arapça Öğretmenliği,1
mayis,202210342,2023,Bilgisayar Mühendisliği,1
mayis,202210342,2023,Çeviribilimi,3
mayis,202210342,2023,Çince Mütercim ve Tercümanlık,1
mayis,202210342,2023,Fransız Dili ve Edebiyatı,1
mayis,202210342,2023,Havacılık ve Uzay Mühendisliği,1
mayis,202210342,2023,İlköğretim Matematik Öğretmenliği,1
mayis,202210342,2023,İngiliz Dili ve Edebiyatı,2
mayis,202210342,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),19
mayis,202210342,2023,İngilizce Öğretmenliği,7
mayis,202210342,2023,Matematik Öğretmenliği,1
mayis,202210342,2023,Moleküler Biyoloji ve Genetik,1
mayis,202210342,2023,Rusça Mütercim ve Tercümanlık (Fakülte),1
mayis,202210342,2024,Alman Dili Ve Edebiyatı,2
mayis,202210342,2024,Almanca Mütercim Ve Tercümanlık,2
mayis,202210342,2024,Arapça Mütercim Ve Tercümanlık,1
mayis,202210342,2024,Dilbilimi,2
mayis,202210342,2024,Felsefe,1
mayis,202210342,2024,Fransız Dili Ve Edebiyatı,2
mayis,202210342,2024,Fransızca Mütercim Ve Tercümanlık,6
mayis,202210342,2024,İngiliz Dilbilimi,3
mayis,202210342,2024,İngiliz Dili Ve Edebiyatı,11
mayis,202210342,2024,İngilizce Mütercim Ve Tercümanlık,89
mayis,202210342,2024,İngilizce Öğretmenliği,28
mayis,202210342,2024,"İngilizce, Fransızca Mütercim Ve Tercümanlık",1
mayis,202210342,2024,İspanyol Dili Ve Edebiyatı,5
mayis,202210342,2024,Japonca Mütercim Ve Tercümanlık,1
mayis,202210342,2024,Psikoloji,6
mayis,202210342,2024,Rehberlik Ve Psikolojik Danışmanlık,1
mayis,202210342,2024,Rus Dili Ve Edebiyatı,1
mayis,202210342,2024,Rusça Mütercim Ve Tercümanlık,2
mayis,202210342,2024,Çeviribilimi,6
mayis,202210342,2024,Çin Dili Ve Edebiyatı,2
mayis,202210342,2024,Çince Mütercim Ve Tercümanlık,1
mayis,202210343,2022,Alman Dili ve Edebiyatı,1
mayis,202210343,2022,Almanca Mütercim ve Tercümanlık (Fakülte),4
mayis,202210343,2022,Amerikan Kültürü ve Edebiyatı,3
mayis,202210343,2022,Çeviribilimi,2
mayis,202210343,2022,Çin Dili ve Edebiyatı,2
mayis,202210343,2022,Dijital Oyun Tasarımı,6
mayis,202210343,2022,Dilbilimi,3
mayis,202210343,2022,Fransızca Mütercim ve Tercümanlık,10
mayis,202210343,2022,Fransızca Öğretmenliği,3
mayis,202210343,2022,İngiliz Dili ve Edebiyatı,21
mayis,202210343,2022,İngilizce Mütercim ve Tercümanlık (Fakülte),103
mayis,202210343,2022,İngilizce Mütercim ve Tercümanlık (Yüksekokul),8
mayis,202210343,2022,İngilizce Öğretmenliği,38
mayis,202210343,2022,Japon Dili ve Edebiyatı,1
mayis,202210343,2022,Japonca Öğretmenliği,1
mayis,202210343,2022,Ön Lisans,1
mayis,202210343,2022,Psikoloji,1
mayis,202210343,2022,Rus Dili ve Edebiyatı,1
mayis,202210343,2022,Turizm Rehberliği (Fakülte),5
mayis,202210343,2022,Yazılım Geliştirme,1
mayis,202210343,2022,Yönetim Bilişim Sistemleri (Fakülte),1
mayis,202210343,2023,Alman Dili ve Edebiyatı,5
mayis,202210343,2023,Almanca Mütercim ve Tercümanlık (Fakülte),4
mayis,202210343,2023,Almanca Öğretmenliği,4
mayis,202210343,2023,Amerikan Kültürü ve Edebiyatı,1
mayis,202210343,2023,Arapça Mütercim ve Tercümanlık (Fakülte),1
mayis,202210343,2023,Bilgi Güvenliği Teknolojisi (Fakülte),1
mayis,202210343,2023,Bilişim Sistemleri ve Teknolojileri (Fakülte),2
mayis,202210343,2023,Çeviribilimi,1
mayis,202210343,2023,Dijital Oyun Tasarımı,2
mayis,202210343,2023,Dilbilimi,3
mayis,202210343,2023,Fizik,1
mayis,202210343,2023,Fransız Dili ve Edebiyatı,1
mayis,202210343,2023,Fransızca Mütercim ve Tercümanlık,5
mayis,202210343,2023,Fransızca Öğretmenliği,4
mayis,202210343,2023,İktisat,1
mayis,202210343,2023,İngiliz Dilbilimi,1
mayis,202210343,2023,İngiliz Dili ve Edebiyatı,23
mayis,202210343,2023,İngilizce Mütercim ve Tercümanlık (Fakülte),134
mayis,202210343,2023,İngilizce Mütercim ve Tercümanlık (Yüksekokul),21
mayis,202210343,2023,İngilizce Öğretmenliği,59
mayis,202210343,2023,İspanyol Dili ve Edebiyatı,3
mayis,202210343,2023,İşletme,1
mayis,202210343,2023,İtalyan Dili ve Edebiyatı,1
mayis,202210343,2023,Kıbrıs,1
mayis,202210343,2023,Kimya,1
mayis,202210343,2023,Moleküler Biyoloji ve Genetik,1
mayis,202210343,2023,Ön Lisans,1
mayis,202210343,2023,Rus Dili ve Edebiyatı,2
mayis,202210343,2023,Rusça Mütercim ve Tercümanlık (Fakülte),4
mayis,202210343,2023,Rusça Mütercim ve Tercümanlık (Yüksekokul),1
mayis,202210343,2023,Turizm Rehberliği (Fakülte),2
mayis,202210343,2023,Yönetim Bilişim Sistemleri (Fakülte),1
mayis,202210343,2024,Alman Dili Ve Edebiyatı,19
mayis,202210343,2024,Almanca Mütercim Ve Tercümanlık,22
mayis,202210343,2024,Almanca Öğretmenliği,12
mayis,202210343,2024,Amerikan Kültürü Ve Edebiyatı,4
mayis,202210343,2024,Arap Dili Ve Edebiyatı,1
mayis,202210343,2024,Arapça Mütercim Ve Tercümanlık,12
mayis,202210343,2024,Arapça Öğretmenliği,4
mayis,202210343,2024,Dilbilimi,22
mayis,202210343,2024,Fars Dili Ve Edebiyatı,1
mayis,202210343,2024,Film Tasarımı Ve Yönetimi,1
mayis,202210343,2024,Fransız Dili Ve Edebiyatı,4
mayis,202210343,2024,Fransızca Mütercim Ve Tercümanlık,15
mayis,202210343,2024,Fransızca Öğretmenliği,19
mayis,202210343,2024,Grafik Tasarımı,1
mayis,202210343,2024,Görsel İletişim Tasarımı,1
mayis,202210343,2024,İngiliz Dili Ve Edebiyatı,142
mayis,202210343,2024,İngilizce Mütercim Ve Tercümanlık,346
mayis,202210343,2024,İngilizce Öğretmenliği,125
mayis,202210343,2024,İspanyol Dili Ve Edebiyatı,17
mayis,202210343,2024,İspanyolca Mütercim Ve Tercümanlık,1
mayis,202210343,2024,İtalyan Dili Ve Edebiyatı,6
mayis,202210343,2024,Japon Dili Ve Edebiyatı,3
mayis,202210343,2024,Japonca Öğretmenliği,1
mayis,202210343,2024,Karşılaştırmalı Edebiyat,3
mayis,202210343,2024,Kore Dili Ve Edebiyatı,4
mayis,202210343,2024,Kültür Varlıklarını Koruma Ve Onarım,1
mayis,202210343,2024,Latin Dili Ve Edebiyatı,3
mayis,202210343,2024,Rus Dili Ve Edebiyatı,12
mayis,202210343,2024,Rusça Mütercim Ve Tercümanlık,5
mayis,202210343,2024,Tarih,3
mayis,202210343,2024,Turizm Rehberliği,1
mayis,202210343,2024,Turizm Rehberliği (yüksekokul),2
mayis,202210343,2024,Türk Dili Ve Edebiyatı,1
mayis,202210343,2024,Türkçe Öğretmenliği,1
mayis,202210343,2024,Çağdaş Yunan Dili Ve Edebiyatı,2
mayis,202210343,2024,Çeviribilimi,1
mayis,202210344,2022,Almanca Mütercim ve Tercümanlık (Fakülte),1
mayis,202210344,2022,Almanca Öğretmenliği,1
mayis,202210344,2022,Arap Dili ve Edebiyatı,4
mayis,202210344,2022,Arapça Mütercim ve Tercümanlık (Fakülte),8
mayis,202210344,2022,Arapça Mütercim ve Tercümanlık (Yüksekokul),4
mayis,202210344,2022,Arapça Öğretmenliği,26
mayis,202210344,2022,Fransız Dili ve Edebiyatı,1
mayis,202210344,2022,İngiliz Dili ve Edebiyatı,1
mayis,202210344,2022,İngilizce Mütercim ve Tercümanlık (Fakülte),8
mayis,202210344,2022,İngilizce Öğretmenliği,4
mayis,202210344,2022,Ön Lisans,3
mayis,202210344,2023,Arap Dili ve Edebiyatı,6
mayis,202210344,2023,Arapça Mütercim ve Tercümanlık (Fakülte),18
mayis,202210344,2023,Arapça Mütercim ve Tercümanlık (Yüksekokul),3
mayis,202210344,2023,Arapça Öğretmenliği,27
mayis,202210344,2023,Beslenme ve Diyetetik (Fakülte),2
mayis,202210344,2024,Alman Dili Ve Edebiyatı,3
mayis,202210344,2024,Almanca Öğretmenliği,5
mayis,202210344,2024,Arap Dili Ve Edebiyatı,10
mayis,202210344,2024,Arapça Mütercim Ve Tercümanlık,20
mayis,202210344,2024,Arapça Öğretmenliği,30
mayis,202210344,2024,Fransız Dili Ve Edebiyatı,1
mayis,202210344,2024,Fransızca Mütercim Ve Tercümanlık,2
mayis,202210344,2024,Fransızca Öğretmenliği,3
mayis,202210344,2024,İngiliz Dilbilimi,1
mayis,202210344,2024,İngiliz Dili Ve Edebiyatı,15
mayis,202210344,2024,İngilizce Mütercim Ve Tercümanlık,7
mayis,202210344,2024,İngilizce Öğretmenliği,22
mayis,202210345,2022,Arap Dili ve Edebiyatı,12
